S             ,              341          ,             Average S     ,             dS            ,              1            ,              2            ,              3            ,              4            ,              5            ,              6            ,              7            ,              8            ,              9            ,              10           ,              11           ,              12           ,              13           ,              14           ,              15           ,              16           ,              17           ,              18           ,              19           ,              20           ,              21           ,              22           ,              23           ,              24           ,              25           ,              26           ,              27           ,              28           ,              29           ,              30           ,              31           ,              32           ,              33           ,              34           ,              35           ,              36           ,              37           ,              38           ,              39           ,              40           ,              41           ,              42           ,              43           ,              44           ,              45           ,              46           ,              47           ,              48           ,              49           ,              50           ,              51           ,              52           ,              53           ,              54           ,              55           ,              56           ,              57           ,              58           ,              59           ,              60           ,              61           ,              62           ,              63           ,              64           ,              65           ,              66           ,              67           ,              68           ,              69           ,              70           ,              71           ,              72           ,              73           ,              74           ,              75           ,              76           ,              77           ,              78           ,              79           ,              80           ,              81           ,              82           ,              83           ,              84           ,              85           ,              86           ,              87           ,              88           ,              89           ,              90           ,              91           ,              92           ,              93           ,              94           ,              95           ,              96           ,              97           ,              98           ,              99           ,              100          ,              101          ,              102          ,              103          ,              104          ,              105          ,              106          ,              107          ,              108          ,              109          ,              110          ,              111          ,              112          ,              113          ,              114          ,              115          ,              116          ,              117          ,              118          ,              119          ,              120          ,              121          ,              122          ,              123          ,              124          ,              125          ,              126          ,              127          ,              128          ,              129          ,              130          ,              131          ,              132          ,              133          ,              134          ,              135          ,              136          ,              137          ,              138          ,              139          ,              140          ,              141          ,              142          ,              143          ,              144          ,              145          ,              146          ,              147          ,              148          ,              149          ,              150          ,              151          ,              152          ,              153          ,              154          ,              155          ,              156          ,              157          ,              158          ,              159          ,              160          ,              161          ,              162          ,              163          ,              164          ,              165          ,              166          ,              167          ,              168          ,              169          ,              170          ,              171          ,              172          ,              173          ,              174          ,              175          ,              176          ,              177          ,              178          ,              179          ,              180          ,              181          ,              182          ,              183          ,              184          ,              185          ,              186          ,              187          ,              188          ,              189          ,              190          ,              191          ,              192          ,              193          ,              194          ,              195          ,              196          ,              197          ,              198          ,              199          ,              200          ,              201          ,              202          ,              203          ,              204          ,              205          ,              206          ,              207          ,              208          ,              209          ,              210          ,              211          ,              212          ,              213          ,              214          ,              215          ,              216          ,              217          ,              218          ,              219          ,              220          ,              221          ,              222          ,              223          ,              224          ,              225          ,              226          ,              227          ,              228          ,              229          ,              230          ,              231          ,              232          ,              233          ,              234          ,              235          ,              236          ,              237          ,              238          ,              239          ,              240          ,              241          ,              242          ,              243          ,              244          ,              245          ,              246          ,              247          ,              248          ,              249          ,              250          ,              251          ,              252          ,              253          ,              254          ,              255          ,              256          ,              257          ,              258          ,              259          ,              260          ,              261          ,              262          ,              263          ,              264          ,              265          ,              266          ,              267          ,              268          ,              269          ,              270          ,              271          ,              272          ,              273          ,              274          ,              275          ,              276          ,              277          ,              278          ,              279          ,              280          ,              281          ,              282          ,              283          ,              284          ,              285          ,              286          ,              287          ,              288          ,              289          ,              290          ,              291          ,              292          ,              293          ,              294          ,              295          ,              296          ,              297          ,              298          ,              299          ,              300          ,              301          ,              302          ,              303          ,              304          ,              305          ,              306          ,              307          ,              308          ,              309          ,              310          ,              311          ,              312          ,              313          ,              314          ,              315          ,              316          ,              317          ,              318          ,              319          ,              320          ,              321          ,              322          ,              323          ,              324          ,              325          ,              326          ,              327          ,              328          ,              329          ,              330          ,              331          ,              332          ,              333          ,              334          ,              335          ,              336          ,              337          ,              338          ,              339          ,              340          ,              341          ,              
0             ,             0             ,              116.25       ,             0             ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,                           
 0.001        ,              3.6          ,              0.90396806678563           ,             -0.0960319332143703         ,              1            ,              1            ,              1            ,              1            ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              
 4            ,              14400        ,              0.850233223583189          ,             -0.149766776416811          ,              0.659725070348781          ,              0.659725070348786          ,              0.659725070348788          ,              0.659725070348786          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.71270837725933           ,              0.786270855317768          ,              0.779329282625172          ,              0.779905226349936          ,              0.779972010250297          ,              0.779905226349953          ,              0.779329282625229          ,              0.786270855317849          ,              0.712708377259314          ,              0.786268423502779          ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              0.786268423502663          ,              0.77932357338959           ,              1            ,              0.971886609411579          ,              0.989348101488452          ,              0.983526684540808          ,              0.989348101488448          ,              0.971886609411608          ,              1            ,              0.779323573389493          ,              0.779912092936377          ,              1            ,              0.989011946045822          ,              1            ,              1            ,              1            ,              0.989011946045834          ,              1            ,              0.779912092936283          ,              0.779943691813545          ,              1            ,              0.984423012223174          ,              1            ,              0.996880928980054          ,              1            ,              0.984423012223187          ,              1            ,              0.779943691813447          ,              0.779908511839843          ,              1            ,              0.985653654949517          ,              1            ,              0.998190797157384          ,              1            ,              0.985653654949531          ,              1            ,              0.779908511839752          ,              0.779921135638197          ,              1            ,              0.985323494217297          ,              1            ,              0.997839735495817          ,              1            ,              0.985323494217304          ,              1            ,              0.779921135638108          ,              0.779917542413235          ,              1            ,              0.985412085708255          ,              1            ,              0.997933825967152          ,              1            ,              0.985412085708261          ,              1            ,              0.779917542413147          ,              0.779918462103636          ,              1            ,              0.985388312351315          ,              1            ,              0.997908607812038          ,              1            ,              0.985388312351318          ,              1            ,              0.779918462103548          ,              0.779918241014837          ,              1            ,              0.985394691915336          ,              1            ,              0.997915366793422          ,              1            ,              0.985394691915335          ,              1            ,              0.779918241014753          ,              0.779918291963599          ,              1            ,              0.985392980010725          ,              1            ,              0.997913555244484          ,              1            ,              0.985392980010724          ,              1            ,              0.779918291963515          ,              0.779918280577984          ,              1            ,              0.98539343940102           ,              1            ,              0.997914040815708          ,              1            ,              0.985393439401015          ,              1            ,              0.779918280577897          ,              0.779918283065152          ,              1            ,              0.985393315983842          ,              1            ,              0.997913910508295          ,              1            ,              0.985393315983826          ,              1            ,              0.779918283065027          ,              0.779918282526505          ,              1            ,              0.985393349687933          ,              1            ,              0.997913946055501          ,              1            ,              0.9853933496879            ,              1            ,              0.779918282526343          ,              0.779918282663554          ,              1            ,              0.985393338437606          ,              1            ,              0.997913934203316          ,              1            ,              0.985393338437613          ,              1            ,              0.779918282663556          ,              0.779918282526342          ,              1            ,              0.985393349687893          ,              1            ,              0.9979139460555            ,              1            ,              0.985393349687938          ,              1            ,              0.779918282526512          ,              0.779918283065043          ,              1            ,              0.985393315983827          ,              1            ,              0.997913910508296          ,              1            ,              0.985393315983845          ,              1            ,              0.779918283065143          ,              0.779918280577938          ,              1            ,              0.985393439401016          ,              1            ,              0.997914040815709          ,              1            ,              0.985393439401016          ,              1            ,              0.779918280577956          ,              0.779918291963563          ,              1            ,              0.985392980010729          ,              1            ,              0.997913555244483          ,              1            ,              0.985392980010723          ,              1            ,              0.779918291963569          ,              0.779918241014797          ,              1            ,              0.985394691915341          ,              1            ,              0.997915366793427          ,              1            ,              0.985394691915332          ,              1            ,              0.779918241014809          ,              0.779918462103599          ,              1            ,              0.98538831235132           ,              1            ,              0.997908607812035          ,              1            ,              0.985388312351311          ,              1            ,              0.779918462103612          ,              0.779917542413198          ,              1            ,              0.985412085708268          ,              1            ,              0.997933825967155          ,              1            ,              0.985412085708254          ,              1            ,              0.779917542413214          ,              0.779921135638161          ,              1            ,              0.985323494217309          ,              1            ,              0.997839735495816          ,              1            ,              0.985323494217293          ,              1            ,              0.779921135638178          ,              0.779908511839808          ,              1            ,              0.985653654949534          ,              1            ,              0.998190797157385          ,              1            ,              0.985653654949516          ,              1            ,              0.779908511839824          ,              0.779943691813506          ,              1            ,              0.984423012223194          ,              1            ,              0.996880928980058          ,              1            ,              0.984423012223174          ,              1            ,              0.779943691813528          ,              0.779912092936342          ,              1            ,              0.98901194604584           ,              1            ,              1            ,              1            ,              0.989011946045815          ,              1            ,              0.779912092936365          ,              0.779323573389554          ,              1            ,              0.971886609411618          ,              0.989348101488441          ,              0.983526684540806          ,              0.989348101488452          ,              0.971886609411582          ,              1            ,              0.779323573389576          ,              0.786268423502732          ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              0.786268423502768          ,              0.712708377259344          ,              0.786270855317847          ,              0.779329282625233          ,              0.779905226349951          ,              0.77997201025029           ,              0.779905226349932          ,              0.779329282625177          ,              0.78627085531777           ,              0.71270837725933           ,              
 8            ,              28800        ,              0.828278943965318          ,             -0.171721056034682          ,              0.598941775063754          ,              0.598941775063759          ,              0.598941775063763          ,              0.598941775063758          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.569119878603944          ,              0.637284223595482          ,              0.686632573665995          ,              0.6964376905566            ,              0.696140472372034          ,              0.69596432692868           ,              0.696140472372051          ,              0.696437690556644          ,              0.686632573666039          ,              0.637284223595468          ,              0.686631574524137          ,              0.950996264699301          ,              0.987652233657579          ,              0.978602483454354          ,              0.98122326399687           ,              0.978602483454367          ,              0.987652233657611          ,              0.950996264699287          ,              0.686631574524055          ,              0.696440932152107          ,              0.987621870145199          ,              0.980658740919533          ,              0.992622667937093          ,              0.988744409167852          ,              0.992622667937084          ,              0.980658740919559          ,              0.987621870145133          ,              0.696440932152019          ,              0.696127637549873          ,              0.9786897909191            ,              0.992402801733308          ,              0.997093912027642          ,              0.999331623717763          ,              0.997093912027647          ,              0.992402801733327          ,              0.978689790919055          ,              0.696127637549788          ,              0.696005727291871          ,              0.980811941598882          ,              0.989331768580674          ,              0.998858915858092          ,              0.997868685551353          ,              0.998858915858091          ,              0.989331768580697          ,              0.98081194159883           ,              0.696005727291788          ,              0.696059913429064          ,              0.980313747239103          ,              0.99013610521732           ,              0.998391772014888          ,              0.998756615024564          ,              0.998391772014888          ,              0.990136105217342          ,              0.980313747239055          ,              0.69605991342898           ,              0.696043961600519          ,              0.980430214077581          ,              0.989925110589236          ,              0.998515579669562          ,              0.998519262087463          ,              0.998515579669559          ,              0.989925110589253          ,              0.980430214077532          ,              0.696043961600439          ,              0.696048035993735          ,              0.980403020360214          ,              0.989980556818978          ,              0.998482732084351          ,              0.998582723373281          ,              0.99848273208435           ,              0.989980556818992          ,              0.980403020360168          ,              0.696048035993656          ,              0.696047064087108          ,              0.980409372802327          ,              0.989965959162347          ,              0.998491457145909          ,              0.998565750840739          ,              0.99849145714591           ,              0.989965959162362          ,              0.980409372802279          ,              0.696047064087032          ,              0.696047288017249          ,              0.980407887462177          ,              0.989969809010538          ,              0.998489137195798          ,              0.998570291181744          ,              0.998489137195795          ,              0.989969809010546          ,              0.980407887462133          ,              0.696047288017171          ,              0.696047237196217          ,              0.980408235029987          ,              0.989968792124975          ,              0.998489754614722          ,              0.99856907632607           ,              0.998489754614718          ,              0.989968792124987          ,              0.98040823502994           ,              0.696047237196144          ,              0.696047248698579          ,              0.980408153687038          ,              0.989969061100229          ,              0.998489590160157          ,              0.998569401469796          ,              0.998489590160153          ,              0.989969061100238          ,              0.980408153686992          ,              0.696047248698501          ,              0.696047246081555          ,              0.980408172721085          ,              0.989968989791317          ,              0.998489634043123          ,              0.998569314332017          ,              0.998489634043117          ,              0.989968989791323          ,              0.980408172721012          ,              0.696047246081447          ,              0.696047246688719          ,              0.980408168225369          ,              0.989969009020104          ,              0.998489622135495          ,              0.998569338073026          ,              0.998489622135489          ,              0.989969009020099          ,              0.980408168225279          ,              0.696047246688599          ,              0.696047246517697          ,              0.980408169498659          ,              0.98996900268344           ,              0.998489626084819          ,              0.998569330167043          ,              0.998489626084817          ,              0.989969002683445          ,              0.980408169498663          ,              0.696047246517695          ,              0.696047246688605          ,              0.980408168225275          ,              0.989969009020096          ,              0.998489622135487          ,              0.998569338073025          ,              0.998489622135495          ,              0.989969009020106          ,              0.980408168225376          ,              0.696047246688718          ,              0.696047246081464          ,              0.980408172721018          ,              0.989968989791324          ,              0.998489634043119          ,              0.998569314332016          ,              0.998489634043123          ,              0.989968989791318          ,              0.980408172721084          ,              0.696047246081542          ,              0.696047248698537          ,              0.980408153687012          ,              0.989969061100231          ,              0.998489590160156          ,              0.998569401469796          ,              0.998489590160156          ,              0.989969061100232          ,              0.980408153687024          ,              0.696047248698555          ,              0.696047237196185          ,              0.980408235029964          ,              0.989968792124983          ,              0.998489754614722          ,              0.99856907632607           ,              0.998489754614719          ,              0.989968792124979          ,              0.980408235029971          ,              0.69604723719619           ,              0.696047288017216          ,              0.980407887462155          ,              0.989969809010546          ,              0.998489137195798          ,              0.998570291181748          ,              0.998489137195796          ,              0.989969809010537          ,              0.980407887462163          ,              0.696047288017222          ,              0.696047064087076          ,              0.980409372802307          ,              0.989965959162354          ,              0.998491457145914          ,              0.998565750840734          ,              0.99849145714591           ,              0.989965959162347          ,              0.980409372802315          ,              0.696047064087085          ,              0.696048035993705          ,              0.980403020360192          ,              0.989980556818991          ,              0.998482732084353          ,              0.998582723373286          ,              0.998482732084351          ,              0.989980556818979          ,              0.980403020360203          ,              0.696048035993715          ,              0.696043961600489          ,              0.98043021407756           ,              0.98992511058925           ,              0.998515579669563          ,              0.998519262087462          ,              0.998515579669558          ,              0.989925110589237          ,              0.98043021407757           ,              0.696043961600501          ,              0.696059913429033          ,              0.980313747239084          ,              0.990136105217335          ,              0.998391772014892          ,              0.998756615024563          ,              0.998391772014887          ,              0.990136105217322          ,              0.980313747239094          ,              0.696059913429047          ,              0.696005727291841          ,              0.98081194159886           ,              0.989331768580694          ,              0.998858915858097          ,              0.997868685551355          ,              0.998858915858092          ,              0.989331768580676          ,              0.980811941598874          ,              0.696005727291857          ,              0.696127637549843          ,              0.978689790919085          ,              0.992402801733325          ,              0.997093912027649          ,              0.999331623717763          ,              0.997093912027643          ,              0.992402801733302          ,              0.978689790919093          ,              0.696127637549862          ,              0.696440932152076          ,              0.987621870145165          ,              0.980658740919558          ,              0.992622667937082          ,              0.988744409167851          ,              0.992622667937093          ,              0.980658740919538          ,              0.987621870145192          ,              0.696440932152096          ,              0.686631574524114          ,              0.950996264699325          ,              0.987652233657604          ,              0.97860248345437           ,              0.981223263996864          ,              0.978602483454352          ,              0.987652233657581          ,              0.950996264699296          ,              0.686631574524128          ,              0.637284223595494          ,              0.686632573666047          ,              0.696437690556646          ,              0.696140472372049          ,              0.695964326928674          ,              0.696140472372033          ,              0.696437690556603          ,              0.686632573665997          ,              0.63728422359548           ,              
