S             ,              77           ,             Average S     ,             dS            ,              1            ,              2            ,              3            ,              4            ,              5            ,              6            ,              7            ,              8            ,              9            ,              10           ,              11           ,              12           ,              13           ,              14           ,              15           ,              16           ,              17           ,              18           ,              19           ,              20           ,              21           ,              22           ,              23           ,              24           ,              25           ,              26           ,              27           ,              28           ,              29           ,              30           ,              31           ,              32           ,              33           ,              34           ,              35           ,              36           ,              37           ,              38           ,              39           ,              40           ,              41           ,              42           ,              43           ,              44           ,              45           ,              46           ,              47           ,              48           ,              49           ,              50           ,              51           ,              52           ,              53           ,              54           ,              55           ,              56           ,              57           ,              58           ,              59           ,              60           ,              61           ,              62           ,              63           ,              64           ,              65           ,              66           ,              67           ,              68           ,              69           ,              70           ,              71           ,              72           ,              73           ,              74           ,              75           ,              76           ,              77           ,              
0             ,             0             ,              116.25       ,             0             ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,                           
 0.001        ,              3.6          ,              0.76360642124943           ,             -0.23639357875057           ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              0.431177951131442          ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              
 24           ,              86400        ,              0.551067712561502          ,             -0.448932287438499          ,              0.430733148267834          ,              0.430733148267834          ,              0.430733148267834          ,              0.430733148267834          ,              0.432602027985013          ,              0.434959595917747          ,              0.43578251242724           ,              0.435976512867367          ,              0.43599528580247           ,              0.43597651286736           ,              0.435782512427223          ,              0.43495959591773           ,              0.432602027985011          ,              0.432602329078177          ,              0.434945541443852          ,              0.435575613777707          ,              0.434945541443848          ,              0.432602329078178          ,              0.432602027985012          ,              0.434959595917748          ,              0.43578251242724           ,              0.435976512867367          ,              0.43599528580247           ,              0.43597651286736           ,              0.435782512427222          ,              0.43495959591773           ,              0.432602027985011          ,              0.432602329078177          ,              0.434945541443852          ,              0.435575613777707          ,              0.434945541443849          ,              0.432602329078178          ,              0.555973679858317          ,              0.589124057434754          ,              0.594805644098117          ,              0.589124057434768          ,              0.555973679858281          ,              0.589390489423442          ,              0.638254991293814          ,              0.655273690350874          ,              0.638254991293755          ,              0.589390489423322          ,              0.597011450764732          ,              0.668874626200032          ,              0.725767946827804          ,              0.668874626199835          ,              0.597011450764631          ,              0.598930046764591          ,              0.687836628863879          ,              0.764461786687257          ,              0.687836628863744          ,              0.598930046764547          ,              0.599222746522579          ,              0.692240735887036          ,              0.773536412966215          ,              0.692240735887036          ,              0.599222746522579          ,              0.598930046764548          ,              0.687836628863751          ,              0.764461786687253          ,              0.687836628863875          ,              0.598930046764591          ,              0.59701145076463           ,              0.668874626199831          ,              0.725767946827796          ,              0.668874626200028          ,              0.597011450764731          ,              0.589390489423323          ,              0.638254991293755          ,              0.655273690350874          ,              0.638254991293814          ,              0.589390489423443          ,              0.55597367985828           ,              0.589124057434769          ,              0.594805644098117          ,              0.589124057434754          ,              0.555973679858317          ,              
 48           ,              172800       ,              0.52799534810472           ,             -0.47200465189528           ,              0.430969073222049          ,              0.430969073222049          ,              0.430969073222049          ,              0.430969073222049          ,              0.431971779840455          ,              0.433243239284676          ,              0.433836240803659          ,              0.434100819289532          ,              0.43417419799055           ,              0.434100819289527          ,              0.433836240803648          ,              0.433243239284666          ,              0.431971779840454          ,              0.431971568127755          ,              0.433203256027369          ,              0.433557789287402          ,              0.433203256027368          ,              0.431971568127756          ,              0.431971779840455          ,              0.433243239284676          ,              0.433836240803659          ,              0.434100819289532          ,              0.43417419799055           ,              0.434100819289527          ,              0.433836240803649          ,              0.433243239284667          ,              0.431971779840454          ,              0.431971568127755          ,              0.433203256027369          ,              0.433557789287402          ,              0.433203256027368          ,              0.431971568127756          ,              0.537060544413591          ,              0.568923356601047          ,              0.574676624862973          ,              0.568923356601052          ,              0.537060544413544          ,              0.569647810347604          ,              0.610608761171784          ,              0.618893517913706          ,              0.610608761171733          ,              0.569647810347486          ,              0.578679175984854          ,              0.623833505682843          ,              0.633516673159226          ,              0.623833505682791          ,              0.578679175984752          ,              0.582086814395612          ,              0.629241172424072          ,              0.639686524755228          ,              0.629241172424046          ,              0.582086814395571          ,              0.582996294764472          ,              0.630766386417073          ,              0.641597315295479          ,              0.630766386417073          ,              0.582996294764473          ,              0.582086814395569          ,              0.629241172424046          ,              0.639686524755228          ,              0.629241172424073          ,              0.582086814395613          ,              0.578679175984753          ,              0.623833505682791          ,              0.633516673159226          ,              0.623833505682842          ,              0.578679175984854          ,              0.569647810347487          ,              0.610608761171733          ,              0.618893517913706          ,              0.610608761171785          ,              0.569647810347605          ,              0.537060544413545          ,              0.568923356601051          ,              0.574676624862975          ,              0.568923356601048          ,              0.53706054441359           ,              
 72           ,              259200       ,              0.519007428515714          ,             -0.480992571484286          ,              0.431048351452204          ,              0.431048351452204          ,              0.431048351452204          ,              0.431048351452204          ,              0.431744634239916          ,              0.43258031653102           ,              0.432969866690405          ,              0.433152497082343          ,              0.433205431163633          ,              0.433152497082341          ,              0.432969866690398          ,              0.432580316531013          ,              0.431744634239915          ,              0.431744254235205          ,              0.432549188201582          ,              0.432774088295983          ,              0.432549188201582          ,              0.431744254235205          ,              0.431744634239916          ,              0.43258031653102           ,              0.432969866690404          ,              0.433152497082344          ,              0.433205431163632          ,              0.433152497082341          ,              0.432969866690398          ,              0.432580316531014          ,              0.431744634239915          ,              0.431744254235204          ,              0.432549188201583          ,              0.432774088295983          ,              0.432549188201582          ,              0.431744254235205          ,              0.525142200893692          ,              0.555839375659469          ,              0.561439671090382          ,              0.555839375659473          ,              0.525142200893644          ,              0.556642553109096          ,              0.594929910902161          ,              0.602470269984915          ,              0.594929910902113          ,              0.556642553108977          ,              0.565564182742393          ,              0.606844298009111          ,              0.615305471491615          ,              0.606844298009064          ,              0.565564182742298          ,              0.569007246269387          ,              0.611507410927082          ,              0.620400346783288          ,              0.611507410927061          ,              0.569007246269344          ,              0.569947953848578          ,              0.61280131593082           ,              0.621817750752146          ,              0.61280131593082           ,              0.569947953848578          ,              0.569007246269347          ,              0.61150741092706           ,              0.620400346783288          ,              0.611507410927083          ,              0.569007246269387          ,              0.565564182742295          ,              0.606844298009065          ,              0.615305471491615          ,              0.606844298009111          ,              0.565564182742394          ,              0.556642553108976          ,              0.594929910902113          ,              0.602470269984914          ,              0.59492991090216           ,              0.556642553109095          ,              0.525142200893644          ,              0.555839375659472          ,              0.561439671090383          ,              0.555839375659469          ,              0.525142200893693          ,              
 96           ,              345600       ,              0.512696033354188          ,             -0.487303966645812          ,              0.43108866630291           ,              0.43108866630291           ,              0.43108866630291           ,              0.43108866630291           ,              0.431621506537284          ,              0.432236638025775          ,              0.432516280943458          ,              0.43264580175532           ,              0.432683038711678          ,              0.432645801755318          ,              0.432516280943453          ,              0.432236638025771          ,              0.431621506537284          ,              0.43162111137311           ,              0.432213311246545          ,              0.432375298902767          ,              0.432213311246545          ,              0.431621111373111          ,              0.431621506537285          ,              0.432236638025775          ,              0.432516280943457          ,              0.43264580175532           ,              0.432683038711678          ,              0.432645801755318          ,              0.432516280943453          ,              0.43223663802577           ,              0.431621506537284          ,              0.43162111137311           ,              0.432213311246545          ,              0.432375298902767          ,              0.432213311246545          ,              0.43162111137311           ,              0.516291800258268          ,              0.546176432816896          ,              0.551701400676411          ,              0.546176432816898          ,              0.516291800258218          ,              0.546981633305899          ,              0.583944187114941          ,              0.591211481732853          ,              0.583944187114896          ,              0.54698163330578           ,              0.555741940884855          ,              0.595298708494106          ,              0.603328013515517          ,              0.595298708494062          ,              0.55574194088476           ,              0.559086151761962          ,              0.599608066367073          ,              0.607965799175155          ,              0.599608066367051          ,              0.559086151761921          ,              0.559993333010817          ,              0.600780973584762          ,              0.609226940899793          ,              0.600780973584761          ,              0.559993333010819          ,              0.55908615176192           ,              0.59960806636705           ,              0.607965799175156          ,              0.599608066367072          ,              0.559086151761961          ,              0.55574194088476           ,              0.595298708494062          ,              0.603328013515516          ,              0.595298708494106          ,              0.555741940884856          ,              0.54698163330578           ,              0.583944187114895          ,              0.591211481732853          ,              0.583944187114942          ,              0.546981633305896          ,              0.516291800258218          ,              0.546176432816899          ,              0.55170140067641           ,              0.546176432816894          ,              0.51629180025827           ,              
 120          ,              432000       ,              0.507854273456521          ,             -0.492145726543479          ,              0.431112649021279          ,              0.431112649021279          ,              0.431112649021279          ,              0.431112649021279          ,              0.431543497373569          ,              0.432028973790267          ,              0.432245723158654          ,              0.432344470227783          ,              0.432372563154883          ,              0.432344470227781          ,              0.43224572315865           ,              0.432028973790263          ,              0.431543497373569          ,              0.431543116059659          ,              0.432010651422974          ,              0.432137241971029          ,              0.432010651422974          ,              0.43154311605966           ,              0.43154349737357           ,              0.432028973790267          ,              0.432245723158654          ,              0.432344470227783          ,              0.432372563154883          ,              0.432344470227781          ,              0.43224572315865           ,              0.432028973790264          ,              0.431543497373569          ,              0.43154311605966           ,              0.432010651422974          ,              0.432137241971029          ,              0.432010651422974          ,              0.43154311605966           ,              0.509276921099931          ,              0.538534203484997          ,              0.544032799683459          ,              0.538534203484999          ,              0.50927692109988           ,              0.539332910863058          ,              0.575464869222218          ,              0.582618108689784          ,              0.575464869222172          ,              0.539332910862941          ,              0.548003801448746          ,              0.586565712167635          ,              0.594409593104253          ,              0.586565712167592          ,              0.548003801448653          ,              0.551278719126859          ,              0.590707533918536          ,              0.598837839030236          ,              0.590707533918516          ,              0.551278719126819          ,              0.552160291728431          ,              0.59182080604472           ,              0.60002555979466           ,              0.59182080604472           ,              0.552160291728432          ,              0.551278719126819          ,              0.590707533918515          ,              0.598837839030236          ,              0.590707533918536          ,              0.551278719126858          ,              0.54800380144865           ,              0.586565712167592          ,              0.594409593104253          ,              0.586565712167635          ,              0.548003801448748          ,              0.539332910862941          ,              0.575464869222172          ,              0.582618108689783          ,              0.575464869222218          ,              0.539332910863056          ,              0.50927692109988           ,              0.538534203484998          ,              0.544032799683459          ,              0.538534203484998          ,              0.509276921099931          ,              
 144          ,              518400       ,              0.503927047882055          ,             -0.496072952117945          ,              0.431128249388935          ,              0.431128249388935          ,              0.431128249388935          ,              0.431128249388936          ,              0.431489435550089          ,              0.431890465840636          ,              0.432067713131942          ,              0.432147331200556          ,              0.43216980185958           ,              0.432147331200555          ,              0.432067713131939          ,              0.431890465840632          ,              0.431489435550089          ,              0.431489069806739          ,              0.431875388214884          ,              0.43197969527735           ,              0.431875388214884          ,              0.431489069806739          ,              0.431489435550089          ,              0.431890465840636          ,              0.432067713131942          ,              0.432147331200556          ,              0.43216980185958           ,              0.432147331200555          ,              0.432067713131939          ,              0.431890465840632          ,              0.431489435550088          ,              0.431489069806739          ,              0.431875388214884          ,              0.43197969527735           ,              0.431875388214884          ,              0.431489069806739          ,              0.503496476266775          ,              0.532219843066616          ,              0.537715643609669          ,              0.532219843066618          ,              0.503496476266722          ,              0.533014756737825          ,              0.568540105784416          ,              0.575643969442582          ,              0.56854010578437           ,              0.53301475673771           ,              0.541647096040515          ,              0.579524868426197          ,              0.5872794120348            ,              0.579524868426154          ,              0.541647096040419          ,              0.544883048056671          ,              0.583586128875587          ,              0.591606084903742          ,              0.583586128875567          ,              0.54488304805663           ,              0.545749175032813          ,              0.584669107207694          ,              0.592757002629056          ,              0.584669107207694          ,              0.545749175032813          ,              0.544883048056629          ,              0.583586128875566          ,              0.591606084903741          ,              0.583586128875588          ,              0.544883048056672          ,              0.541647096040418          ,              0.579524868426153          ,              0.587279412034801          ,              0.579524868426196          ,              0.541647096040515          ,              0.533014756737709          ,              0.56854010578437           ,              0.575643969442582          ,              0.568540105784415          ,              0.533014756737825          ,              0.503496476266723          ,              0.532219843066617          ,              0.537715643609669          ,              0.532219843066618          ,              0.503496476266774          ,              
 168          ,              604800       ,              0.500621062405878          ,             -0.499378937594122          ,              0.431139021026779          ,              0.431139021026779          ,              0.431139021026779          ,              0.431139021026779          ,              0.431449649579346          ,              0.431791551179823          ,              0.431942013216163          ,              0.432008832435389          ,              0.432027586311651          ,              0.432008832435388          ,              0.431942013216161          ,              0.43179155117982           ,              0.431449649579346          ,              0.431449296298154          ,              0.431778681932329          ,              0.431867777303799          ,              0.431778681932329          ,              0.431449296298154          ,              0.431449649579346          ,              0.431791551179823          ,              0.431942013216163          ,              0.432008832435389          ,              0.432027586311651          ,              0.432008832435388          ,              0.431942013216161          ,              0.43179155117982           ,              0.431449649579346          ,              0.431449296298153          ,              0.431778681932329          ,              0.431867777303799          ,              0.431778681932329          ,              0.431449296298154          ,              0.49860468416571           ,              0.526842859189706          ,              0.532345941174023          ,              0.526842859189706          ,              0.498604684165659          ,              0.527637499964688          ,              0.562673017306252          ,              0.569756835712063          ,              0.562673017306205          ,              0.527637499964574          ,              0.536259915763907          ,              0.573609623534307          ,              0.581318294048474          ,              0.573609623534265          ,              0.536259915763811          ,              0.539476678552708          ,              0.577634786194084          ,              0.585596727893639          ,              0.577634786194064          ,              0.539476678552668          ,              0.540334260839662          ,              0.578702700852374          ,              0.586729115624666          ,              0.578702700852374          ,              0.540334260839662          ,              0.539476678552666          ,              0.577634786194064          ,              0.58559672789364           ,              0.577634786194084          ,              0.53947667855271           ,              0.536259915763811          ,              0.573609623534264          ,              0.581318294048473          ,              0.573609623534308          ,              0.536259915763904          ,              0.527637499964573          ,              0.562673017306206          ,              0.569756835712063          ,              0.562673017306251          ,              0.527637499964689          ,              0.49860468416566           ,              0.526842859189706          ,              0.532345941174022          ,              0.526842859189709          ,              0.498604684165709          ,              
