175200
3600
70.25		1E-05		5.6
70.5		1E-05		6.1
70.75		1E-05		5.6
71		1E-05		5.1
70.75		1E-05		5.6
70.5		1E-05		6.1
70.25		1E-05		6.6
70		1E-05		7.1
69.75		1E-05		7.6
69.5		1E-05		8.1
69.25		1E-05		8.6
69		1E-05		9.1
68.75		1E-05		9.6
68.5		1E-05		9.6
68.25		1E-05		10.1
68		1E-05		10.6
67.75		1E-05		11.1
67.5		1E-05		11.6
67.25		1E-05		12.1
67		1E-05		12.6
66.75		1E-05		13.1
66.5		1E-05		13.6
66.25		1E-05		14.1
66		1E-05		14.6
65.75		1E-05		15.1
65.5		1E-05		14.6
65.25		1E-05		15.1
65		1E-05		14.6
64.75		1E-05		14.1
64.5		1E-05		13.6
64.25		1E-05		13.1
64		1E-05		12.6
63.75		1E-05		12.1
63.5		1E-05		11.6
63.25		1E-05		11.1
63		1E-05		10.6
62.75		1E-05		11.1
62.5		1E-05		11.6
62.25		1E-05		11.6
62		1E-05		12.1
61.75		1E-05		12.6
61.5		1E-05		13.1
61.25		1E-05		13.6
61		1E-05		14.1
60.75		1E-05		14.6
60.5		1E-05		15.1
60.25		1E-05		15.6
60		1E-05		16.1
59.75		1E-05		15.6
59.5		1E-05		16.1
59.25		1E-05		15.6
59		1E-05		16.1
58.75		1E-05		15.6
58.5		1E-05		15.1
58.25		1E-05		14.6
58		1E-05		14.1
57.75		1E-05		13.6
57.5		1E-05		13.1
57.25		1E-05		12.6
57		1E-05		12.1
56.75		1E-05		11.6
56.5		1E-05		12.1
56.25		1E-05		12.6
56		1E-05		13.1
55.75		1E-05		13.6
55.5		1E-05		14.1
55.25		1E-05		14.6
55		1E-05		15.1
54.75		1E-05		15.6
54.5		1E-05		16.1
54.25		1E-05		16.6
54		1E-05		16.1
53.75		1E-05		16.6
53.5		1E-05		16.1
53.25		1E-05		16.6
53		1E-05		16.1
52.75		1E-05		15.6
52.5		1E-05		15.1
52.25		1E-05		14.6
52		1E-05		14.1
51.75		1E-05		13.6
51.5		1E-05		13.1
51.5		1E-05		12.6
51.25		1E-05		12.1
51.5		1E-05		12.6
51.75		1E-05		12.6
52		1E-05		13.1
52.25		1E-05		13.6
52.5		1E-05		14.1
52.75		1E-05		14.6
53		1E-05		15.1
53.25		1E-05		15.6
53.5		1E-05		16.1
53.75		1E-05		15.6
53.5		1E-05		16.1
53.75		1E-05		15.6
53.5		1E-05		16.1
53.75		1E-05		15.6
53.5		1E-05		16.1
53.75		1E-05		16.1
53.5		1E-05		15.6
53.25		1E-05		15.1
53		1E-05		14.6
52.75		1E-05		14.1
52.5		1E-05		13.6
52.25		1E-05		13.1
52		1E-05		12.6
51.75		1E-05		12.6
51.5		1E-05		13.1
51.25		1E-05		13.6
51		1E-05		14.1
50.75		1E-05		14.6
51		1E-05		15.1
50.75		1E-05		15.6
51		1E-05		15.1
50.75		1E-05		15.6
51		1E-05		15.1
50.75		1E-05		15.6
51		1E-05		15.1
51.25		1E-05		15.6
51.5		1E-05		15.1
51.75		1E-05		15.6
52		1E-05		15.1
51.75		1E-05		15.6
51.5		1E-05		15.1
51.25		1E-05		14.6
51		1E-05		14.1
50.75		1E-05		13.6
50.5		1E-05		13.1
50.25		1E-05		12.6
50		1E-05		13.1
50		1E-05		13.6
49.75		1E-05		14.1
49.5		1E-05		14.6
49.25		9.090909E-06		15.1
49.5		9.090909E-06		14.6
49.75		9.090909E-06		14.1
50		9.090909E-06		13.6
50.25		9.090909E-06		13.1
50.5		9.090909E-06		12.6
50.75		9.090909E-06		13.1
51		6.269593E-06		12.6
51.25		5.971041E-06		13.1
51.5		5.971041E-06		12.6
51.75		5.971041E-06		13.1
52		5.971041E-06		13.1
51.75		5.971041E-06		12.6
51.5		5.971041E-06		12.1
51.25		5.971041E-06		11.6
51		5.971041E-06		11.1
50.75		5.971041E-06		11.6
50.5		5.971041E-06		11.1
50.25		5.971041E-06		11.6
50		5.971041E-06		11.1
49.75		5.971041E-06		11.6
49.5		5.971041E-06		11.1
49.25		5.971041E-06		11.1
49.5		5.971041E-06		11.6
49.75		5.971041E-06		12.1
50		5.971041E-06		12.6
50.25		4.975867E-06		12.1
50.5		4.738921E-06		12.6
50.75		4.30811E-06		12.1
51		4.30811E-06		12.6
51.25		4.30811E-06		12.1
51.5		4.30811E-06		12.6
51.75		4.30811E-06		12.1
52		4.30811E-06		12.6
52.25		4.30811E-06		12.1
52.5		4.30811E-06		12.6
52.75		4.30811E-06		12.1
53		4.30811E-06		12.6
52.75		4.30811E-06		12.1
52.5		4.30811E-06		11.6
52.25		4.30811E-06		11.1
52		4.30811E-06		10.6
51.75		4.30811E-06		10.1
51.5		4.30811E-06		9.6
51.25		4.30811E-06		9.1
51		4.30811E-06		9.1
50.75		4.30811E-06		9.6
50.5		4.30811E-06		10.1
50.75		4.30811E-06		10.6
51		4.30811E-06		11.1
51.25		4.30811E-06		11.6
51.5		4.30811E-06		12.1
51.75		4.30811E-06		11.6
52		4.30811E-06		12.1
52.25		4.30811E-06		11.6
52.5		3.590092E-06		12.1
52.75		3.590092E-06		11.6
53		3.590092E-06		12.1
53		3.590092E-06		12.1
53		3.590092E-06		11.6
53.25		3.590092E-06		12.1
53.5		3.590092E-06		11.6
53.25		3.590092E-06		11.1
53		3.590092E-06		10.6
52.75		3.590092E-06		10.1
52.5		3.590092E-06		9.6
52.75		3.590092E-06		10.1
52.5		3.590092E-06		9.6
52.75		3.590092E-06		10.1
52.5		3.590092E-06		10.1
52.75		3.590092E-06		9.6
52.5		3.590092E-06		9.6
52.25		3.590092E-06		10.1
52.5		3.590092E-06		10.6
52.75		3.590092E-06		11.1
53		3.590092E-06		11.6
53.25		3.590092E-06		12.1
53.5		3.590092E-06		12.6
53.75		3.590092E-06		13.1
54		3.590092E-06		13.6
54.25		3.590092E-06		13.1
54.5		3.590092E-06		13.6
54.75		3.590092E-06		13.1
55		3.590092E-06		13.6
55.25		3.590092E-06		13.1
55		3.590092E-06		13.6
54.75		3.590092E-06		13.1
54.5		3.590092E-06		12.6
54.25		3.590092E-06		12.1
54		3.590092E-06		11.6
53.75		3.590092E-06		11.1
53.5		3.590092E-06		10.6
53.25		3.590092E-06		10.1
53		3.590092E-06		10.6
52.75		3.590092E-06		11.1
52.5		3.590092E-06		11.6
52.25		3.590092E-06		12.1
52		3.590092E-06		12.6
51.75		3.590092E-06		13.1
51.5		3.590092E-06		13.6
51.25		3.590092E-06		14.1
51		3.590092E-06		14.6
51.25		3.590092E-06		15.1
51.5		3.590092E-06		14.6
51.75		2.872073E-06		15.1
52		2.610976E-06		14.6
52.25		2.610976E-06		15.1
52.5		2.610976E-06		14.6
52.75		2.610976E-06		15.1
53		2.610976E-06		14.6
53.25		2.610976E-06		14.1
53.5		2.610976E-06		13.6
53.75		2.610976E-06		13.1
54		2.610976E-06		12.6
54.25		2.610976E-06		12.1
54.5		2.610976E-06		11.6
54.75		2.610976E-06		12.1
55		2.610976E-06		12.6
55.25		2.088781E-06		13.1
55.5		1.3476E-06		12.6
55.75		8.167275E-07		13.1
55.75		5.632604E-07		12.6
55.75		1.733109E-07		13.1
56		4.748243E-08		12.6
56.25		1.376302E-08		12.1
56.5		8.87937E-09		11.6
56.75		8.87937E-09		11.1
57		8.87937E-09		10.6
57.25		8.87937E-09		10.1
57.5		8.87937E-09		9.6
57.75		8.87937E-09		9.1
58		8.87937E-09		8.6
58.25		8.87937E-09		8.1
58.5		8.87937E-09		7.6
58.75		6.342407E-09		7.6
59		1.626258E-09		7.1
59		3.966484E-10		6.6
59.25		7.083006E-11		6.1
59.5		0.001265823		5.6
59.75		0.0004964011		5.1
60		0.0003971209		4.6
60.25		0.0003782104		4.1
60.5		0.0003782104		3.6
60.75		0.0003782104		4.1
61		0.0002608347		4.6
61.25		0.0001449082		5.1
61.5		0.0001380078		5.6
61.75		8.364109E-05		6.1
62		7.273138E-05		6.6
62.25		7.273138E-05		6.1
62.5		7.273138E-05		5.6
62.75		6.926798E-05		5.1
63		6.926798E-05		4.6
63.25		6.926798E-05		4.1
63.5		6.926798E-05		3.6
63.75		6.926798E-05		3.1
64		6.926798E-05		2.6
64		6.926798E-05		2.1
64.25		6.926798E-05		2.6
64.5		6.926798E-05		2.1
64.75		5.130962E-05		2.6
65		5.130962E-05		2.1
65.25		4.88663E-05		2.6
65.5		2.874488E-05		2.6
65.75		1.982406E-05		3.1
66		1.321604E-05		3.1
66.25		9.114509E-06		3.6
66.5		8.680485E-06		4.1
66.75		8.267129E-06		4.6
67		7.873456E-06		5.1
67.25		6.056504E-06		4.6
67.5		6.056504E-06		4.1
67.75		6.056504E-06		3.6
68		5.266525E-06		3.1
68.25		3.632087E-06		2.6
68.5		2.343282E-06		3.1
68.75		1.562188E-06		3.1
69		8.444258E-07		2.6
69.25		5.447909E-07		2.6
69.5		4.539924E-07		3.1
69.75		2.017744E-07		2.6
70		0.003333468		2.1
70.25		0.002666774		1.6
70.5		0.00242434		1.1
70.75		0.002203946		1.6
71		0.001916475		1.1
71.25		0.001916475		1.6
71.5		0.001916475		2.1
71.75		0.001825214		2.6
72		0.001738299		3.1
72.25		0.001655523		3.6
72.5		0.001505021		4.1
72.75		0.001505021		3.6
73		0.001433353		4.1
73.25		0.001303048		4.1
73.5		0.001303048		3.6
73.75		0.001303048		4.1
74		0.001240998		3.6
74.25		0.001181903		4.1
74.5		0.001125622		3.6
74.75		0.001125622		3.6
75		0.001072021		3.1
75.25		0.001072021		2.6
75.5		0.001072021		3.1
75.25		0.001072021		2.6
75.25		0.001072021		2.1
75		0.001072021		2.6
74.75		0.001072021		3.1
74.5		0.001072021		3.6
74.25		0.001072021		4.1
74		0.001072021		3.6
73.75		0.001072021		4.1
73.5		0.001072021		3.6
73.25		0.001072021		4.1
