S             ,              231          ,             Average S     ,             dS            ,              1            ,              2            ,              3            ,              4            ,              5            ,              6            ,              7            ,              8            ,              9            ,              10           ,              11           ,              12           ,              13           ,              14           ,              15           ,              16           ,              17           ,              18           ,              19           ,              20           ,              21           ,              22           ,              23           ,              24           ,              25           ,              26           ,              27           ,              28           ,              29           ,              30           ,              31           ,              32           ,              33           ,              34           ,              35           ,              36           ,              37           ,              38           ,              39           ,              40           ,              41           ,              42           ,              43           ,              44           ,              45           ,              46           ,              47           ,              48           ,              49           ,              50           ,              51           ,              52           ,              53           ,              54           ,              55           ,              56           ,              57           ,              58           ,              59           ,              60           ,              61           ,              62           ,              63           ,              64           ,              65           ,              66           ,              67           ,              68           ,              69           ,              70           ,              71           ,              72           ,              73           ,              74           ,              75           ,              76           ,              77           ,              78           ,              79           ,              80           ,              81           ,              82           ,              83           ,              84           ,              85           ,              86           ,              87           ,              88           ,              89           ,              90           ,              91           ,              92           ,              93           ,              94           ,              95           ,              96           ,              97           ,              98           ,              99           ,              100          ,              101          ,              102          ,              103          ,              104          ,              105          ,              106          ,              107          ,              108          ,              109          ,              110          ,              111          ,              112          ,              113          ,              114          ,              115          ,              116          ,              117          ,              118          ,              119          ,              120          ,              121          ,              122          ,              123          ,              124          ,              125          ,              126          ,              127          ,              128          ,              129          ,              130          ,              131          ,              132          ,              133          ,              134          ,              135          ,              136          ,              137          ,              138          ,              139          ,              140          ,              141          ,              142          ,              143          ,              144          ,              145          ,              146          ,              147          ,              148          ,              149          ,              150          ,              151          ,              152          ,              153          ,              154          ,              155          ,              156          ,              157          ,              158          ,              159          ,              160          ,              161          ,              162          ,              163          ,              164          ,              165          ,              166          ,              167          ,              168          ,              169          ,              170          ,              171          ,              172          ,              173          ,              174          ,              175          ,              176          ,              177          ,              178          ,              179          ,              180          ,              181          ,              182          ,              183          ,              184          ,              185          ,              186          ,              187          ,              188          ,              189          ,              190          ,              191          ,              192          ,              193          ,              194          ,              195          ,              196          ,              197          ,              198          ,              199          ,              200          ,              201          ,              202          ,              203          ,              204          ,              205          ,              206          ,              207          ,              208          ,              209          ,              210          ,              211          ,              212          ,              213          ,              214          ,              215          ,              216          ,              217          ,              218          ,              219          ,              220          ,              221          ,              222          ,              223          ,              224          ,              225          ,              226          ,              227          ,              228          ,              229          ,              230          ,              231          ,              
0             ,             0             ,              1            ,             0             ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              
 0.001        ,              3.6          ,              0.960750675109027          ,             -0.0392493248909731         ,              1            ,              1            ,              1            ,              1            ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.837629151291525          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              0.838563918357946          ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              1            ,              
 4            ,              14400        ,              0.886463627147075          ,             -0.113536372852925          ,              0.872578120053074          ,              0.874481361480946          ,              0.8725781257468            ,              0.870573089600764          ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.44309630723333           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.84041151983396           ,              0.885882687853539          ,              0.898055968102401          ,              0.898151543299949          ,              0.897658130418134          ,              0.897811906543826          ,              0.897663245372274          ,              0.898105591880386          ,              0.898404857330231          ,              0.885134113693795          ,              0.901216874662642          ,              0.991377318155725          ,              0.995407277899936          ,              0.994246181947644          ,              0.994663870853243          ,              0.994268430398315          ,              0.99524830898264           ,              0.99205358318089           ,              0.898404701843164          ,              0.900886153260656          ,              0.994507644287273          ,              0.998215630510387          ,              0.996549098524015          ,              0.998339532340762          ,              0.996602378076891          ,              0.99770752423128           ,              0.995247616551624          ,              0.898105593359988          ,              0.900381698035547          ,              0.993516325002193          ,              0.997164208794882          ,              0.998613382276856          ,              0.999444948282836          ,              0.998633264113382          ,              0.996639977860873          ,              0.994279277821189          ,              0.897665805360437          ,              0.900524179412793          ,              0.993842370974303          ,              0.998592556012561          ,              0.999306260083264          ,              1            ,              0.999326710350129          ,              0.998069237569558          ,              0.994601738728095          ,              0.897790922822941          ,              0.900498229123479          ,              0.993772681492221          ,              0.99828697607697           ,              0.999199062583934          ,              1            ,              0.999219442052029          ,              0.997763868011426          ,              0.994532611033772          ,              0.897767930876902          ,              0.900501011906165          ,              0.993784280971888          ,              0.998330072548821          ,              0.999214377883574          ,              1            ,              0.999234765769483          ,              0.997806847223695          ,              0.994544128981648          ,              0.897770442313409          ,              0.900501232598483          ,              0.993782847288868          ,              0.998328267969159          ,              0.99921336125612           ,              1            ,              0.999233747952322          ,              0.99780508316057           ,              0.994542703745917          ,              0.897770623361901          ,              0.900500988751043          ,              0.993782908819691          ,              0.998326810573962          ,              0.999213034522902          ,              1            ,              0.99923342154433           ,              0.997803613012509          ,              0.994542765949366          ,              0.897770409407495          ,              0.900501102204984          ,              0.993782954716359          ,              0.998327677264634          ,              0.999213265753089          ,              1            ,              0.999233652606378          ,              0.997804484476609          ,              0.994542810698079          ,              0.897770510533653          ,              0.900500991465875          ,              0.993782911429313          ,              0.998326815882936          ,              0.999213036532957          ,              1            ,              0.999233423557082          ,              0.997803618263295          ,              0.994542768692986          ,              0.897770411580304          ,              0.900501225366958          ,              0.993782834729079          ,              0.998328277929328          ,              0.999213368634913          ,              1            ,              0.999233755330715          ,              0.997805093239713          ,              0.994542690779989          ,              0.897770617774513          ,              0.900501027778828          ,              0.993784350591571          ,              0.998329949080297          ,              0.999214299460242          ,              1            ,              0.99923468729863           ,              0.997806723854341          ,              0.994544199383613          ,              0.897770454013306          ,              0.9004981687591            ,              0.993772226167876          ,              0.99828728883185           ,              0.999199372585445          ,              1            ,              0.999219752420823          ,              0.997764178320047          ,              0.994532156322551          ,              0.897767882515075          ,              0.90052475444296           ,              0.993845582333864          ,              0.998595699199962          ,              0.999306514532866          ,              1            ,              0.999326962835007          ,              0.998072395540079          ,              0.994604933173626          ,              0.897791429475172          ,              0.900375912627987          ,              0.993493513266897          ,              0.997111256360981          ,              0.998593850088027          ,              0.999424760272457          ,              0.998613739955415          ,              0.996586970995228          ,              0.994256576710189          ,              0.897660641389017          ,              0.900937644766221          ,              0.994667196634824          ,              0.998723603034138          ,              0.997073064828876          ,              0.998862727736644          ,              0.997126292228489          ,              0.99821555664421           ,              0.995406652522773          ,              0.898151557143197          ,              0.900824279495764          ,              0.990699294047045          ,              0.994667859420409          ,              0.993483082145055          ,              0.993905043311057          ,              0.993505440588273          ,              0.994508373376909          ,              0.991377309854787          ,              0.898055809334955          ,              0.886601711716131          ,              0.90082446317487           ,              0.900937619159721          ,              0.900373117334415          ,              0.900547903539477          ,              0.900378841767373          ,              0.900886144306309          ,              0.901217053319019          ,              0.885882688923046          ,              
 8            ,              28800        ,              0.890974831887317          ,             -0.109025168112683          ,              0.844677843762394          ,              0.835477381805496          ,              0.844677816978836          ,              0.853034822874162          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.553016484675059          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.836687073339495          ,              0.871289351603611          ,              0.887134907828321          ,              0.887755876701011          ,              0.887771964190984          ,              0.887732456061001          ,              0.887758743133374          ,              0.887862631050694          ,              0.886460378994565          ,              0.875319998205201          ,              0.883013994751639          ,              0.949084943055045          ,              0.965195070979132          ,              0.965553988239553          ,              0.965090128727043          ,              0.965422169245439          ,              0.966396072046378          ,              0.941491695531589          ,              0.886460489645723          ,              0.884655501605211          ,              0.975637636276195          ,              0.998472225859119          ,              0.999617556644067          ,              0.999366617451586          ,              0.999475487820965          ,              0.999396975452075          ,              0.966396005016221          ,              0.887862603369022          ,              0.884529554569029          ,              0.97452140562198           ,              0.998133171501505          ,              0.998639582487206          ,              0.997897793438033          ,              0.998190624647906          ,              0.999465069408624          ,              0.965410781040384          ,              0.887757762350321          ,              0.884508966078807          ,              0.974290223356956          ,              0.998163639714892          ,              0.998913034277042          ,              0.999309320368183          ,              0.998323654479614          ,              0.999420995865204          ,              0.965173916942785          ,              0.887739831711784          ,              0.884518323179574          ,              0.974407112650684          ,              0.998282615866033          ,              0.999366870549869          ,              0.999523002732334          ,              0.998758243218229          ,              0.999465939791996          ,              0.965273603442024          ,              0.887747997906944          ,              0.884516614979474          ,              0.974388307374842          ,              0.998263201810615          ,              0.999303995570292          ,              0.999496576921263          ,              0.998698356364747          ,              0.999458146712299          ,              0.965257272294387          ,              0.887746580808329          ,              0.884516712754711          ,              0.974389025745398          ,              0.998265277574116          ,              0.999305770223195          ,              0.999497036769789          ,              0.998699872076863          ,              0.999459024425626          ,              0.965257866466769          ,              0.887746632759388          ,              0.884516762062409          ,              0.974389668421843          ,              0.998265302399518          ,              0.999307884892681          ,              0.999497958744335          ,              0.998701955137514          ,              0.999459013555745          ,              0.965258446610987          ,              0.887746686844385          ,              0.884516733423269          ,              0.974389333998157          ,              0.998265173350951          ,              0.999306859948056          ,              0.999497528685235          ,              0.99870096044713           ,              0.999458987063249          ,              0.965258147402875          ,              0.887746658216013          ,              0.884516771767523          ,              0.974389758182207          ,              0.998265398395701          ,              0.999308138932731          ,              0.9994980780777            ,              0.99870219831779           ,              0.999459003846726          ,              0.965258528749147          ,              0.887746694794697          ,              0.884516669514133          ,              0.97438857865124           ,              0.998264858757982          ,              0.999304514484317          ,              0.999496451913483          ,              0.998698659512094          ,              0.999459068073595          ,              0.965257463633124          ,              0.887746596539497          ,              0.884516769594695          ,              0.974390131324039          ,              0.99826476821904           ,              0.999309017992254          ,              0.999498899118703          ,              0.99870325629855           ,              0.999457898055581          ,              0.965258879451163          ,              0.88774671282979           ,              0.884517967146871          ,              0.974401621673569          ,              0.998278011602092          ,              0.999353169781316          ,              0.99951681953895           ,              0.998744556164541          ,              0.999467713929314          ,              0.965269015531057          ,              0.887747686918271          ,              0.884508335547149          ,              0.974293695956257          ,              0.998168106153288          ,              0.998902496741122          ,              0.999301932173162          ,              0.998316629818091          ,              0.999407777755946          ,              0.965174443420043          ,              0.887739319089118          ,              0.884544342897251          ,              0.974670348616199          ,              0.998346143272723          ,              0.999193351143643          ,              0.998453507812068          ,              0.998634088290671          ,              0.999614746737804          ,              0.965538650395838          ,              0.887770661630599          ,              0.884532808523646          ,              0.974317281064244          ,              0.99717018196161           ,              0.998366657857553          ,              0.998069148233279          ,              0.998151790400276          ,              0.998474761790005          ,              0.965196139587248          ,              0.887755988708306          ,              0.88379169859173           ,              0.957165689719266          ,              0.974315992606572          ,              0.974688787245265          ,              0.974194828249362          ,              0.974534947974274          ,              0.97563821589119           ,              0.949084516048883          ,              0.887134978461382          ,              0.866916316749028          ,              0.88379163857208           ,              0.884532658190185          ,              0.884545885362999          ,              0.884500528729859          ,              0.884530734804823          ,              0.884655505966445          ,              0.88301388820991           ,              0.871289362358879          ,              
 12           ,              43200        ,              0.831797636787634          ,             -0.168202363212366          ,              0.80597656471711           ,              0.766664511870727          ,              0.805976472444468          ,              0.843539992609512          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.150786926155911          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.832845652675289          ,              0.85060623404331           ,              0.881842572133086          ,              0.883919504284553          ,              0.883961142973462          ,              0.883954427272909          ,              0.884001018997736          ,              0.883777728794822          ,              0.881123912521214          ,              0.868481920992348          ,              0.861729803711289          ,              0.91059532999425           ,              0.938149448754021          ,              0.939310804186354          ,              0.939243640558439          ,              0.939742502644615          ,              0.93605711876647           ,              0.907705790172403          ,              0.881123819921328          ,              0.864902663214712          ,              0.939950492625675          ,              0.989535193031737          ,              0.992381961096925          ,              0.992353091569925          ,              0.992914796599192          ,              0.986160794519844          ,              0.93605750290426           ,              0.883777589342181          ,              0.865144764856783          ,              0.943732429019561          ,              0.996410129197477          ,              0.999644008140909          ,              0.999637612048485          ,              1            ,              0.992928798282614          ,              0.939752846545676          ,              0.884002261094182          ,              0.865077411729677          ,              0.943180669066445          ,              0.995780860627024          ,              0.998346561886558          ,              0.998518296627769          ,              0.999716504472968          ,              0.992357534889814          ,              0.939223178808394          ,              0.883951571047191          ,              0.865080353480269          ,              0.943183985709255          ,              0.995824187955478          ,              0.999433323625812          ,              0.998799438456651          ,              1            ,              0.992377476270779          ,              0.939211486619173          ,              0.883951675358061          ,              0.865082459546999          ,              0.943210751365297          ,              0.995865329951297          ,              0.999482723426376          ,              0.998925610026435          ,              1            ,              0.992405730720921          ,              0.93923460364614           ,              0.883953695816159          ,              0.865081873646105          ,              0.943205176893424          ,              0.995856831374284          ,              0.999472670379734          ,              0.998901020545637          ,              1            ,              0.992399832562964          ,              0.93922993399281           ,              0.883953235387937          ,              0.865081924551076          ,              0.943205433403829          ,              0.995857233792021          ,              0.99947300558822           ,              0.998901599370811          ,              1            ,              0.992400250862939          ,              0.939230113678857          ,              0.883953259817161          ,              0.865081950225965          ,              0.943205691080802          ,              0.995857591888289          ,              0.999473473039867          ,              0.998902806881317          ,              1            ,              0.992400443824188          ,              0.939230348034997          ,              0.883953283807605          ,              0.865081903411626          ,              0.94320526129977           ,              0.9958569933227            ,              0.999472742706552          ,              0.998900960282825          ,              1            ,              0.992400034966342          ,              0.939229948824247          ,              0.883953242694521          ,              0.86508196961643           ,              0.943206224024038          ,              0.995858369290604          ,              0.99947430443189           ,              0.998904954234482          ,              1            ,              0.992401096794002          ,              0.939230921075457          ,              0.883953323579457          ,              0.865082185577188          ,              0.94320641097924           ,              0.995858619191387          ,              0.999475935645187          ,              0.998909398816862          ,              1            ,              0.992400355464136          ,              0.939230531524213          ,              0.883953391864033          ,              0.865080306589545          ,              0.943193088999008          ,              0.995839892587044          ,              0.999447546833722          ,              0.998830227152442          ,              1            ,              0.992389742161767          ,              0.939220476932397          ,              0.883952008695604          ,              0.865083991002321          ,              0.943219585576346          ,              0.99583290753693           ,              0.999397709634229          ,              0.998665516924269          ,              0.999947036522489          ,              0.992401620758987          ,              0.939251745203661          ,              0.883956106693321          ,              0.865101773223003          ,              0.943292593973796          ,              0.995814514795044          ,              0.999270446848112          ,              0.998267393917631          ,              0.999654673793213          ,              0.992410905988905          ,              0.939330848048406          ,              0.883962721375143          ,              0.865001649284726          ,              0.941998675845583          ,              0.992888421929892          ,              0.995772826863855          ,              0.995748468533527          ,              0.996388191621324          ,              0.989532366273138          ,              0.938146366031477          ,              0.88391905260324           ,              0.862935718810151          ,              0.913878420698249          ,              0.942004285464282          ,              0.943271673175041          ,              0.943195514038122          ,              0.943720825586989          ,              0.939952100328539          ,              0.910596025881383          ,              0.881842575006374          ,              0.831848892548363          ,              0.862935679009129          ,              0.865002192884845          ,              0.865100220739738          ,              0.865079505223789          ,              0.865143176803047          ,              0.864902922966207          ,              0.861729860874598          ,              0.850606218043588          ,              
