W             ,              121          ,             Average W     ,             dW            ,              1            ,              2            ,              3            ,              4            ,              5            ,              6            ,              7            ,              8            ,              9            ,              10           ,              11           ,              12           ,              13           ,              14           ,              15           ,              16           ,              17           ,              18           ,              19           ,              20           ,              21           ,              22           ,              23           ,              24           ,              25           ,              26           ,              27           ,              28           ,              29           ,              30           ,              31           ,              32           ,              33           ,              34           ,              35           ,              36           ,              37           ,              38           ,              39           ,              40           ,              41           ,              42           ,              43           ,              44           ,              45           ,              46           ,              47           ,              48           ,              49           ,              50           ,              51           ,              52           ,              53           ,              54           ,              55           ,              56           ,              57           ,              58           ,              59           ,              60           ,              61           ,              62           ,              63           ,              64           ,              65           ,              66           ,              67           ,              68           ,              69           ,              70           ,              71           ,              72           ,              73           ,              74           ,              75           ,              76           ,              77           ,              78           ,              79           ,              80           ,              81           ,              82           ,              83           ,              84           ,              85           ,              86           ,              87           ,              88           ,              89           ,              90           ,              91           ,              92           ,              93           ,              94           ,              95           ,              96           ,              97           ,              98           ,              99           ,              100          ,              101          ,              102          ,              103          ,              104          ,              105          ,              106          ,              107          ,              108          ,              109          ,              110          ,              111          ,              112          ,              113          ,              114          ,              115          ,              116          ,              117          ,              118          ,              119          ,              120          ,              121          ,              
0             ,             0             ,              40.964607722384            ,             0             ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              
 0.001        ,              3.6          ,              42.2709778426751           ,              1.30637012029118           ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              120          ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              120          ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              40.964607722384            ,              
 4            ,              14400        ,              45.1572767644998           ,              4.1926690421158            ,              44.2805198722505           ,              43.1072751912752           ,              43.1072751912785           ,              44.2805198722617           ,              44.4178957499392           ,              44.8886515926368           ,              46.077525625966            ,              120          ,              45.8354279340318           ,              44.4707037439037           ,              43.7868529251892           ,              43.3886069826772           ,              43.1750109842425           ,              43.0931831213682           ,              43.0565483892532           ,              43.0117830201901           ,              42.9759835990936           ,              42.9624075295329           ,              42.9759835990944           ,              43.0117830201919           ,              43.0565483892557           ,              43.0931831213712           ,              43.1750109842461           ,              43.3886069826822           ,              43.7868529251969           ,              44.4707037439163           ,              45.8354279340589           ,              120          ,              46.0775256259811           ,              44.8886515926498           ,              44.4178957499511           ,              44.2212535914659           ,              44.0712353458297           ,              43.8962431849165           ,              43.7628626692735           ,              43.7138134001045           ,              43.7628626692701           ,              43.8962431849102           ,              44.0712353458209           ,              44.2212535914553           ,              44.3395891549286           ,              44.1475363958415           ,              43.9328912532887           ,              43.7771090077564           ,              43.7217678573923           ,              43.7771090077598           ,              43.9328912532952           ,              44.1475363958508           ,              44.3395891549399           ,              44.7315075657728           ,              44.3657036087052           ,              44.0191670971105           ,              43.8059748864089           ,              43.7351582002014           ,              43.8059748864125           ,              44.0191670971175           ,              44.3657036087153           ,              44.7315075657853           ,              45.4868419637637           ,              44.6112193272508           ,              44.0894734742012           ,              43.8148766296375           ,              43.7283562729628           ,              43.8148766296412           ,              44.0894734742087           ,              44.6112193272621           ,              45.4868419637784           ,              45.9514447626776           ,              44.6636131236776           ,              44.0667015483826           ,              43.7675895939795           ,              43.675380219709            ,              43.7675895939832           ,              44.0667015483903           ,              44.66361312369             ,              45.9514447626951           ,              45.2739514671765           ,              44.4215780529302           ,              43.9143092059132           ,              43.6490254108782           ,              43.5657808874288           ,              43.6490254108815           ,              43.9143092059205           ,              44.4215780529427           ,              45.2739514671971           ,              44.3247770358406           ,              43.9870398804341           ,              43.6687418958553           ,              43.4756045273768           ,              43.412050811834            ,              43.4756045273791           ,              43.6687418958603           ,              43.9870398804423           ,              44.3247770358517           ,              43.7247503659932           ,              43.5733252437973           ,              43.4059856804082           ,              43.2862254321707           ,              43.244169171691            ,              43.2862254321723           ,              43.4059856804117           ,              43.5733252438027           ,              43.7247503660002           ,              43.3584740530108           ,              43.2818165773702           ,              43.1916265692573           ,              43.1222921649536           ,              43.096654784946            ,              43.1222921649548           ,              43.1916265692598           ,              43.2818165773739           ,              43.3584740530155           ,              43.1574756924939           ,              43.112136014642            ,              43.0572140363239           ,              43.0136861469586           ,              42.9972726269887           ,              43.0136861469595           ,              43.0572140363258           ,              43.1121360146447           ,              43.1574756924972           ,              
 8            ,              28800        ,              47.8952850011629           ,              6.93067727877891           ,              47.1745036161533           ,              45.7536700829408           ,              45.7536700829452           ,              47.174503616167            ,              47.3202372655491           ,              47.8228140971032           ,              49.1154467638139           ,              120          ,              48.785088796661            ,              47.2699627348307           ,              46.5109443726112           ,              46.0677660442337           ,              45.8293922898427           ,              45.7385283111319           ,              45.6991749293324           ,              45.6511074155791           ,              45.6126827856261           ,              45.598114745008            ,              45.6126827856273           ,              45.6511074155815           ,              45.6991749293359           ,              45.738528311136            ,              45.8293922898474           ,              46.0677660442401           ,              46.5109443726206           ,              47.2699627348456           ,              48.7850887966926           ,              120          ,              49.1154467638324           ,              47.8228140971189           ,              47.3202372655636           ,              47.109439307475            ,              46.9449501810061           ,              46.7534635321247           ,              46.6077826288038           ,              46.5542699880311           ,              46.6077826287997           ,              46.753463532117            ,              46.9449501809953           ,              47.1094393074619           ,              47.2343485684953           ,              47.0240308056807           ,              46.7894454977548           ,              46.6195373239806           ,              46.5592484522737           ,              46.6195373239848           ,              46.7894454977628           ,              47.024030805692            ,              47.2343485685091           ,              47.6505965813585           ,              47.2500105610269           ,              46.871954508361            ,              46.640064753179            ,              46.563146176037            ,              46.6400647531834           ,              46.8719545083694           ,              47.2500105610391           ,              47.6505965813736           ,              48.4600745239606           ,              47.4989301256235           ,              46.9306786451021           ,              46.6328451473217           ,              46.5391604309282           ,              46.6328451473262           ,              46.930678645111            ,              47.4989301256371           ,              48.4600745239784           ,              48.9455887873736           ,              47.5320552058382           ,              46.8838183847171           ,              46.5603680201296           ,              46.4608369701552           ,              46.560368020134            ,              46.8838183847262           ,              47.5320552058529           ,              48.9455887873944           ,              48.1716031977236           ,              47.2434330861218           ,              46.6946604124616           ,              46.4087934878524           ,              46.3192306684146           ,              46.4087934878564           ,              46.6946604124703           ,              47.2434330861366           ,              48.1716031977478           ,              47.1125800457819           ,              46.7485932154591           ,              46.4060835854316           ,              46.1987101247269           ,              46.1305482618255           ,              46.1987101247297           ,              46.4060835854377           ,              46.7485932154689           ,              47.1125800457953           ,              46.444352617003            ,              46.282056456252            ,              46.1028149454264           ,              45.9746124149267           ,              45.9296132611177           ,              45.9746124149287           ,              46.1028149454309           ,              46.2820564562588           ,              46.4443526170116           ,              46.0355115610701           ,              45.9534738232966           ,              45.8569847186182           ,              45.7828292533224           ,              45.7554132214236           ,              45.7828292533239           ,              45.8569847186214           ,              45.9534738233014           ,              46.035511561076            ,              45.8105861414409           ,              45.7619710264503           ,              45.7031012765317           ,              45.6564597291721           ,              45.6388755374935           ,              45.6564597291733           ,              45.7031012765343           ,              45.761971026454            ,              45.8105861414452           ,              
 12           ,              43200        ,              50.5077755750347           ,              9.54316785265078           ,              49.8743806109088           ,              48.3389904373278           ,              48.3389904373327           ,              49.8743806109236           ,              50.0294295061875           ,              50.5650947333509           ,              51.9506038794576           ,              120          ,              51.5836945068032           ,              49.9576239981466           ,              49.1463579960843           ,              48.6736168885673           ,              48.4196301123079           ,              48.3229904475513           ,              48.2814117364713           ,              48.2306362928405           ,              48.1900549956139           ,              48.1746711546802           ,              48.1900549956153           ,              48.2306362928433           ,              48.2814117364752           ,              48.3229904475559           ,              48.4196301123131           ,              48.6736168885743           ,              49.1463579960945           ,              49.9576239981626           ,              51.5836945068373           ,              120          ,              51.9506038794777           ,              50.5650947333679           ,              50.0294295062032           ,              49.8048676601939           ,              49.6292288389759           ,              49.4249463055752           ,              49.2696626235479           ,              49.2126521292713           ,              49.2696626235435           ,              49.4249463055669           ,              49.6292288389641           ,              49.8048676601797           ,              49.9376254788133           ,              49.7129856808802           ,              49.4626698260125           ,              49.2815532800884           ,              49.2173282355482           ,              49.2815532800929           ,              49.4626698260211           ,              49.7129856808925           ,              49.9376254788282           ,              50.3808284605209           ,              49.9523884451205           ,              49.5487539036147           ,              49.3015830073667           ,              49.2196656053326           ,              49.3015830073715           ,              49.5487539036239           ,              49.9523884451337           ,              50.3808284605373           ,              51.2452625655943           ,              50.2151604063783           ,              49.6083693258629           ,              49.2910427728808           ,              49.1913248725935           ,              49.2910427728856           ,              49.6083693258726           ,              50.2151604063929           ,              51.2452625656136           ,              51.7621720335728           ,              50.246349251348            ,              49.5546965135376           ,              49.2103564038777           ,              49.1045079819601           ,              49.2103564038825           ,              49.5546965135474           ,              50.2463492513638           ,              51.7621720335954           ,              50.9263004532405           ,              49.9340044678928           ,              49.3492945435818           ,              49.0453517861128           ,              48.9502146096263           ,              49.045351786117            ,              49.3492945435911           ,              49.9340044679087           ,              50.9263004532664           ,              49.79009979421             ,              49.4027701058249           ,              49.0386804807614           ,              48.818545286321            ,              48.7462422060892           ,              48.8185452863241           ,              49.0386804807679           ,              49.4027701058355           ,              49.7900997942243           ,              49.0757002096911           ,              48.9035536961338           ,              48.7135237166415           ,              48.577678943429            ,              48.5300176083266           ,              48.5776789434313           ,              48.7135237166462           ,              48.9035536961411           ,              49.0757002097004           ,              48.6394725425156           ,              48.5526422222709           ,              48.4505456607002           ,              48.3721033901333           ,              48.3431076777331           ,              48.3721033901351           ,              48.4505456607038           ,              48.5526422222761           ,              48.6394725425221           ,              48.3997488387071           ,              48.3483613247904           ,              48.2861475843131           ,              48.2368670766325           ,              48.2182903990265           ,              48.236867076634            ,              48.286147584316            ,              48.3483613247945           ,              48.3997488387119           ,              
 16           ,              57600        ,              53.0024062476741           ,              12.0377985252901           ,              52.4420260681027           ,              50.81894224682             ,              50.8189422468251           ,              52.4420260681184           ,              52.6057761169864           ,              53.1719565115768           ,              54.6404319023344           ,              120          ,              54.2480967883172           ,              52.5261031688643           ,              51.6696103778185           ,              51.1712998316864           ,              50.9038263860333           ,              50.802120771161            ,              50.7584101793474           ,              50.705036979802            ,              50.6623839438784           ,              50.6462157706201           ,              50.6623839438798           ,              50.7050369798049           ,              50.7584101793515           ,              50.8021207711658           ,              50.9038263860388           ,              51.1712998316938           ,              51.6696103778294           ,              52.5261031688813           ,              54.2480967883534           ,              120          ,              54.6404319023559           ,              53.1719565115949           ,              52.6057761170031           ,              52.3685588679649           ,              52.1829859974688           ,              51.9672570637071           ,              51.8033494098636           ,              51.743189775211            ,              51.8033494098589           ,              51.9672570636983           ,              52.1829859974564           ,              52.3685588679499           ,              52.5087247495487           ,              52.2713402435878           ,              52.0069646810628           ,              51.8157818735095           ,              51.7480108838299           ,              51.8157818735143           ,              52.006964681072            ,              52.2713402436008           ,              52.5087247495646           ,              52.9770432299375           ,              52.5239460983862           ,              52.0974895253663           ,              51.8365805825908           ,              51.7501506039698           ,              51.8365805825958           ,              52.097489525376            ,              52.5239460984002           ,              52.9770432299548           ,              53.8918152381301           ,              52.8010380097135           ,              52.1598393996483           ,              51.8249352201853           ,              51.7197504640361           ,              51.8249352201904           ,              52.1598393996586           ,              52.801038009729            ,              53.8918152381506           ,              54.4389248269855           ,              52.8330585382473           ,              52.1024575152487           ,              51.7391810008281           ,              51.6275754671877           ,              51.7391810008331           ,              52.1024575152591           ,              52.8330585382641           ,              54.4389248270094           ,              53.5517223498458           ,              52.5022074894412           ,              51.8849953838568           ,              51.56453601322             ,              51.4642798279242           ,              51.5645360132245           ,              51.8849953838667           ,              52.502207489458            ,              53.5517223498733           ,              52.3493463287622           ,              51.9407214057235           ,              51.5568509941535           ,              51.324933518692            ,              51.2487910107215           ,              51.3249335186952           ,              51.5568509941605           ,              51.9407214057347           ,              52.3493463287774           ,              51.5951808367114           ,              51.4138804785381           ,              51.2137965069031           ,              51.070806924784            ,              51.0206502413857           ,              51.0708069247864           ,              51.2137965069081           ,              51.4138804785458           ,              51.5951808367212           ,              51.1353743967086           ,              51.0440224283211           ,              50.9366255222198           ,              50.854123398105            ,              50.823629850495            ,              50.8541233981069           ,              50.9366255222236           ,              51.0440224283266           ,              51.1353743967155           ,              50.8829204994409           ,              50.8288884634497           ,              50.7634803467363           ,              50.7116752721334           ,              50.6921482677913           ,              50.7116752721349           ,              50.7634803467393           ,              50.828888463454            ,              50.8829204994461           ,              
 20           ,              72000        ,              55.3855489242163           ,              14.4209412018324           ,              54.8921739519929           ,              53.1920584199479           ,              53.1920584199532           ,              54.8921739520093           ,              55.0637921966878           ,              55.6574740783875           ,              57.2000443779074           ,              120          ,              56.7862343615491           ,              54.9788069643185           ,              54.0817659762483           ,              53.5604322448967           ,              53.2807806656302           ,              53.1744800516895           ,              53.1288046176922           ,              53.0730360382467           ,              53.028471734966            ,              53.0115797654968           ,              53.0284717349675           ,              53.0730360382497           ,              53.1288046176964           ,              53.1744800516945           ,              53.2807806656359           ,              53.5604322449043           ,              54.0817659762595           ,              54.9788069643363           ,              56.7862343615869           ,              120          ,              57.2000443779296           ,              55.6574740784063           ,              55.0637921967051           ,              54.8151535455533           ,              54.6206454685342           ,              54.3946042164163           ,              54.2229145593224           ,              54.1599103827766           ,              54.2229145593175           ,              54.3946042164072           ,              54.6206454685213           ,              54.8151535455377           ,              54.9620318847083           ,              54.7131954553644           ,              54.4361632374454           ,              54.2359005458174           ,              54.1649269127375           ,              54.2359005458223           ,              54.4361632374549           ,              54.7131954553778           ,              54.9620318847248           ,              55.4530302819717           ,              54.9778445718227           ,              54.5308771436465           ,              54.2575806619772           ,              54.1670743742948           ,              54.2575806619824           ,              54.5308771436566           ,              54.9778445718372           ,              55.4530302819896           ,              56.4130335994201           ,              55.2680946407779           ,              54.5959893567825           ,              54.2452268563051           ,              54.1350995203876           ,              54.2452268563104           ,              54.5959893567931           ,              55.268094640794            ,              56.4130335994414           ,              56.9874681950444           ,              55.301270976205            ,              54.5356351921619           ,              54.1552480587758           ,              54.0384286408729           ,              54.155248058781            ,              54.5356351921727           ,              55.3012709762224           ,              56.9874681950694           ,              56.055022355092            ,              54.9542051849677           ,              54.3076752826272           ,              53.9722520041525           ,              53.8673482331108           ,              53.9722520041572           ,              54.3076752826375           ,              54.9542051849852           ,              56.0550223551207           ,              54.7937065701376           ,              54.3658222976449           ,              53.9640217286436           ,              53.721391128505            ,              53.6417514700268           ,              53.7213911285084           ,              53.9640217286509           ,              54.3658222976565           ,              54.7937065701534           ,              54.0039031929555           ,              53.8142639257226           ,              53.6050101116669           ,              53.4554949897966           ,              53.4030567682579           ,              53.4554949897991           ,              53.6050101116722           ,              53.8142639257306           ,              54.0039031929657           ,              53.5228756291362           ,              53.4273808113779           ,              53.3151239442132           ,              53.2288963937665           ,              53.197027723134            ,              53.2288963937684           ,              53.3151239442171           ,              53.4273808113836           ,              53.5228756291433           ,              53.2589323595103           ,              53.2024671268808           ,              53.1341183159554           ,              53.0799879024403           ,              53.0595852717804           ,              53.0799879024418           ,              53.1341183159586           ,              53.2024671268854           ,              53.2589323595156           ,              
 24           ,              86400        ,              57.6630209802753           ,              16.6984132578914           ,              57.2322143525276           ,              55.4627363832589           ,              55.4627363832643           ,              57.2322143525447           ,              57.4108857800671           ,              58.0291914344252           ,              59.637888937227            ,              120          ,              59.2050260552138           ,              57.3211899894245           ,              56.3877001425762           ,              55.845597493123            ,              55.5549335716822           ,              55.4444711292864           ,              55.3970123401106           ,              55.339069148966            ,              55.2927693418476           ,              55.2752200472614           ,              55.2927693418492           ,              55.3390691489691           ,              55.3970123401149           ,              55.4444711292915           ,              55.554933571688            ,              55.8455974931308           ,              56.3877001425878           ,              57.3211899894429           ,              59.2050260552532           ,              120          ,              59.6378889372502           ,              58.0291914344448           ,              57.4108857800851           ,              57.1520027798554           ,              56.9494662314098           ,              56.7141519527622           ,              56.5354592004731           ,              56.4698939610527           ,              56.535459200468            ,              56.7141519527526           ,              56.9494662313963           ,              57.1520027798391           ,              57.3049003399648           ,              57.0457821324524           ,              56.7573762694119           ,              56.5489459783823           ,              56.4750895610393           ,              56.5489459783875           ,              56.7573762694218           ,              57.0457821324665           ,              57.3049003399819           ,              57.8162117063637           ,              57.3212346604895           ,              56.8558601865863           ,              56.5714273904364           ,              56.4772529933389           ,              56.5714273904418           ,              56.8558601865968           ,              57.3212346605047           ,              57.8162117063824           ,              58.8166475281414           ,              57.6232894747677           ,              56.9234663194406           ,              56.5584486623881           ,              56.4438733541651           ,              56.5584486623937           ,              56.9234663194516           ,              57.6232894747844           ,              58.8166475281636           ,              59.4154930000061           ,              57.6575241218631           ,              56.8604556402374           ,              56.464680500873            ,              56.3431664097373           ,              56.4646805008783           ,              56.8604556402486           ,              57.6575241218812           ,              59.4154930000321           ,              58.4426805091383           ,              57.2959293350558           ,              56.6230662764243           ,              56.2741713742351           ,              56.1650787910257           ,              56.27417137424             ,              56.6230662764349           ,              57.2959293350739           ,              58.442680509168            ,              57.1285913094933           ,              56.6833922021096           ,              56.2654513113472           ,              56.0131609475855           ,              55.9303650496943           ,              56.013160947589            ,              56.2654513113546           ,              56.6833922021215           ,              57.1285913095097           ,              56.3067410293653           ,              56.1095779308027           ,              55.8920452686518           ,              55.7366341838962           ,              55.6821333415176           ,              55.7366341838987           ,              55.8920452686572           ,              56.1095779308108           ,              56.3067410293757           ,              55.8065652324548           ,              55.7073217710771           ,              55.5906656656585           ,              55.5010644905428           ,              55.4679502309486           ,              55.5010644905447           ,              55.5906656656625           ,              55.7073217710829           ,              55.8065652324621           ,              55.5322308036881           ,              55.473559112294            ,              55.4025429440283           ,              55.3463027771758           ,              55.325105570891            ,              55.3463027771774           ,              55.4025429440315           ,              55.4735591122985           ,              55.5322308036936           ,              
